id,customer,price
1575,rwx,506
1576,ggs,357
1577,flc,2287
1578,pyk,1820
1579,zxr,1628
1580,sbx,4895
1581,dps,1133
1582,nqs,1814
1583,ybq,701
1584,yhg,1213
1585,bkc,1603
1586,zrf,1869
1587,fmm,2546
1588,dwr,1272
1589,wjg,2537
1590,cyj,303
1591,csh,3988
1592,nqf,11
1593,nmn,284
1594,bgn,4128
1595,nyt,3802
1596,cdn,4109
1597,jrr,3411
1598,mmp,4611
1599,kwf,2589
1600,hhq,4996
1601,scm,125
1602,xsd,1309
1603,zdh,3915
1604,fqb,859
1605,wng,4854
1606,czp,4588
1607,ksg,4314
1608,szw,2534
1609,rfg,4360
1610,zcp,4042
1611,jrq,2440
1612,sng,961
1613,pmg,2133
1614,pkd,3123
1615,ftg,1448
1616,ryg,4779
1617,trn,3750
1618,krj,241
1619,rqb,4351
1620,jdn,4425
1621,gqt,2363
1622,fhh,3718
1623,rml,4175
1624,pmq,1825
1625,xjr,303
1626,sjn,982
1627,wtj,4306
1628,rhl,3812
1629,rqx,803
1630,mbh,3710
1631,hry,3485
1632,tss,1611
1633,scl,518
1634,hgg,3985
1635,mry,4510
1636,pmw,2068
1637,jlx,376
1638,dxj,4458
1639,rfy,3554
1640,gkw,3570
1641,xfg,1763
1642,znr,684
1643,jcw,2217
1644,hcx,894
1645,mpw,1607
1646,smb,4839
1647,jgb,4901
1648,zpp,2271
1649,kqt,883
1650,snj,4717
1651,bql,3599
1652,syt,2735
1653,gpg,1738
1654,qzb,4395
1655,dwz,451
1656,mwm,1772
1657,hqx,3826
1658,syr,3730
1659,sfl,2290
1660,tcg,4803
1661,bhy,926
1662,ggm,377
1663,gtm,3311
1664,xlt,3567
1665,dwj,3821
1666,mff,3790
1667,bql,2888
1668,fxz,3345
1669,krz,11
1670,knk,3540
1671,xwj,3784
1672,mdm,4110
1673,ntn,1280
1674,qtw,1968
1675,pcm,2627
1676,jfz,1498
1677,qlh,3792
1678,kgt,3637
1679,mml,871
1680,thc,462
1681,lbg,2532
1682,bjn,4043
1683,phm,3195
1684,kqj,49
1685,wcr,533
1686,mcm,1846
1687,ftg,3779
1688,xtm,4782
1689,bqs,1674
1690,dgl,4091
1691,hkn,4777
1692,lzc,1774
1693,sps,3384
1694,fqn,3376
1695,ccy,4439
1696,xqq,3373
1697,trx,1766
1698,pmt,3504
1699,yzk,1447
1700,psq,2394
1701,jyg,2663
1702,jfb,1189
1703,qby,1781
1704,hxc,586
1705,nzj,536
1706,kkn,3314
1707,cpw,2492
1708,rwz,3593
1709,szy,3317
1710,wtt,2900
1711,glr,2518
1712,qrm,3865
1713,kmk,3478
1714,dgq,2930
1715,csl,4732
1716,mfq,4783
1717,dhh,4504
1718,xfh,4
1719,pcp,2843
1720,rmf,561
1721,lxh,2300
1722,hqy,829
1723,ndq,2677
1724,tks,3317
1725,cfl,4950
1726,ghw,2519
1727,ywk,4802
1728,tyh,659
1729,xdl,2849
1730,kjt,1203
1731,jps,4061
1732,wws,3723
1733,htg,10
1734,wdy,918
1735,ltr,3378
1736,qwl,1861
1737,xhy,1451
1738,xpz,2127
1739,crb,1106
1740,zsw,1674
1741,npl,3152
1742,dmj,3328
1743,dcn,3669
1744,grr,201
1745,gls,3736
1746,qrw,3450
1747,kpk,3129
1748,cty,699
1749,fpq,2842
1750,ckr,3416
1751,pln,3559
1752,csk,1877
1753,tzy,3447
1754,cmf,893
1755,gbl,2513
1756,bwr,3912
1757,nqy,3636
1758,dzt,386
1759,pmd,72
1760,hrj,4887
1761,jdx,3090
1762,xbr,1031
1763,mbt,1185
1764,ncg,893
1765,nrm,4510
1766,fwb,3342
1767,mcw,1360
1768,jjr,4964
1769,rbs,3332
1770,gtx,4118
1771,rds,1889
1772,dmc,2589
1773,xtn,1078
1774,cbt,2147
1775,zgx,3026
1776,ktk,3885
1777,slm,3774
1778,qft,1601
1779,zlw,3177
1780,psk,2971
1781,qyl,4696
1782,clb,3626
1783,sqq,2155
1784,tgh,3429
1785,dlh,1295
1786,njt,203
1787,fhz,3283
1788,pgp,901
1789,pls,131
1790,rsp,3812
1791,ybk,2311
1792,zrk,3352
1793,wfk,2916
1794,ctr,1426
1795,wbx,591
1796,qhg,2775
1797,gsr,448
1798,ksk,4219
1799,kdf,1030
1800,txs,1624
1801,cyd,1578
1802,khx,2967
1803,qpj,441
1804,tlc,1631
1805,zlm,1055
1806,xzy,61
1807,mzf,1209
1808,krx,3071
1809,ndf,1223
1810,bbk,2120
1811,rjx,3486
1812,fdj,260
1813,gyw,1154
1814,pzl,1888
1815,rhb,2685
1816,lgp,807
1817,ydf,2482
1818,tkj,1668
1819,mrt,1084
1820,spy,4630
1821,smq,1586
1822,wqx,3740
1823,mlw,3098
1824,tpt,1830
1825,bqn,446
1826,fnx,3585
1827,qth,2730
1828,gnh,3170
1829,byn,819
1830,lyj,3400
1831,cyc,3065
1832,fpz,2784
1833,tmn,685
1834,ybd,1095
1835,hjr,1735
1836,ykw,2754
1837,nww,2789
1838,rqz,4673
1839,jfj,3888
1840,rnk,3448
1841,fwj,3246
1842,qqy,1949
1843,dsx,2469
1844,gfg,167
1845,qwl,1632
1846,krr,967
1847,rtl,4765
1848,bkb,4933
1849,wqx,3661
1850,bsl,3888
1851,kdb,2788
1852,ddd,1887
1853,wwr,4909
1854,xpq,1560
1855,xzb,404
1856,kcc,2878
1857,fmf,4106
1858,wwj,4683
1859,frj,1058
1860,byj,1520
1861,tww,298
1862,bxt,4263
1863,jlh,4134
1864,glm,4073
1865,dnb,4414
1866,wrc,3466
1867,fld,3611
1868,kcg,3171
1869,hqs,3980
1870,tlz,4954
1871,smr,3835
1872,lld,1624
1873,syq,1330
1874,myt,4540
1875,ldj,2427
1876,fzl,1256
1877,ywl,229
1878,tdw,2164
1879,dkp,410
1880,cmm,1534
1881,wrg,361
1882,mmf,1035
1883,hpj,483
1884,mpb,287
1885,tdj,1409
1886,pjk,3632
1887,gkk,1802
1888,spk,2864
1889,lpl,3259
1890,fcs,1196
1891,bcb,2280
1892,ylp,4032
1893,xbm,586
1894,lfm,2133
1895,bfy,3082
1896,zmt,4195
1897,yqx,3240
1898,dqx,1299
1899,tqm,2100
1900,hst,876
1901,pbq,1910
1902,dgc,1948
1903,fwr,3507
1904,xqq,4671
1905,zcd,3270
1906,yny,4824
1907,ngf,690
1908,kmk,1356
1909,jyc,3125
1910,gbj,2418
1911,bnc,3726
1912,jrj,1272
1913,mlj,3934
1914,mts,4191
1915,ttw,4716
1916,xqs,28
1917,fdr,293
1918,xmb,962
1919,phm,371
1920,ynz,383
1921,ssz,11
1922,qbp,4881
1923,sfz,4281
1924,ysb,2617
1925,cwt,1761
1926,gyc,4374
1927,lyp,4636
1928,xjy,2532
1929,mkq,1400
1930,mdh,4869
1931,ylm,2259
1932,mwt,3033
1933,tmm,1990
1934,yrr,3023
1935,xkb,1553
1936,mrl,1656
1937,nkt,637
1938,zdp,3365
1939,rsn,3773
1940,lcg,1964
1941,yqn,4561
1942,mjn,1793
1943,wkz,263
1944,xym,1275
1945,rry,933
1946,xdm,1537
1947,pmh,2698
1948,tsn,1886
1949,jcb,2980
1950,fcm,2426
1951,bnw,1916
1952,kqk,1229
1953,dwb,1121
1954,bry,2642
1955,tyr,306
1956,xjp,837
1957,crk,2170
1958,qjd,421
1959,chx,2909
1960,nsb,1460
1961,jdp,29
1962,wnn,41
1963,gds,431
1964,dgz,4450
1965,sqj,915
1966,prk,1734
1967,plq,2050
1968,mbl,133
1969,zwz,3276
1970,bmn,4192
1971,skr,780
1972,dhc,4059
1973,crz,244
1974,wlf,2890
1975,wdl,2176
1976,fww,288
1977,ppt,4333
1978,cxw,4386
1979,wxb,3034
1980,mwy,4848
1981,stb,4006
1982,kqy,1370
1983,npy,3246
1984,tpf,1255
1985,hwl,1358
1986,rdk,3293
1987,ybr,3180
1988,ftk,393
1989,whh,1825
1990,slc,2288
1991,mzh,4773
1992,gjk,434
1993,psb,1365
1994,nrw,4485
1995,tll,2784
1996,hsm,452
1997,cns,3932
1998,bdd,100
1999,ldq,1648
2000,qdj,1247
2001,lsh,4243
2002,jpx,1838
2003,gxt,1122
2004,jdp,2629
2005,rzj,2217
2006,dmg,4348
2007,rmf,2641
2008,zny,2514
2009,zsn,4767
2010,pjg,343
2011,dpq,4026
2012,hjj,4963
2013,jwc,2153
2014,ljq,626
2015,snb,296
2016,rzx,3629
2017,sxc,2835
2018,yhr,3975
2019,sjw,1789
2020,dwn,1033
2021,lqh,1376
2022,glr,4710
2023,trw,276
2024,chw,4015
2025,fnm,1788
2026,xwj,1596
2027,lrd,384
2028,clh,3660
2029,hqb,3711
2030,xgj,2920
2031,qxw,3912
2032,slw,1809
2033,hfy,1282
2034,zyl,3822
2035,xpk,3221
2036,znt,4208
2037,rmz,892
2038,ffl,3655
2039,kwm,4060
2040,bnb,2987
2041,hts,3775
2042,fnx,517
2043,jbt,1536
2044,gwb,1464
2045,bcs,259
2046,rcd,2776
2047,sdf,3970
2048,dmc,4467
2049,rsg,1480
2050,cnw,1436
2051,ntc,2186
2052,xdf,426
2053,nsx,2420
2054,nlm,636
2055,bdw,4986
2056,ldf,2179
2057,gwq,3818
2058,wth,2844
2059,xsd,3340
2060,wcp,1837
2061,nzh,1098
2062,wmh,2664
2063,dbd,4542
2064,wys,187
2065,gjr,2315
2066,qhy,431
2067,ztd,235
2068,yfw,4656
2069,rfx,4621
2070,gyw,4493
2071,yqt,4022
2072,hfg,3554
2073,dpm,3873
2074,mbf,3084
2075,cjq,4367
2076,nhr,975
2077,qgd,1358
2078,hpz,101
2079,fqb,2472
2080,yth,1330
2081,bnz,798
2082,qsz,4684
2083,jjx,2729
2084,qsr,1709
2085,hzs,1944
2086,pkj,4561
2087,blh,3283
2088,rgq,4812
2089,ygh,4758
2090,kyg,4434
2091,pwp,642
2092,qqg,4331
2093,mbb,4363
2094,psj,1222
2095,twy,3846
2096,nmd,4165
2097,jwh,45
2098,wgk,1206
2099,ftn,2695
2100,spx,867
2101,ghk,1361
2102,lhk,486
2103,tps,4686
2104,yfy,2336
2105,qgf,782
2106,ggt,1996
2107,qjb,204
2108,mgz,3417
2109,qhm,4002
2110,fwc,4796
2111,byy,4039
2112,wmh,1033
2113,kbh,1107
2114,tnn,376
2115,tjd,787
2116,xmq,127
2117,mlk,3709
2118,zss,4073
2119,frz,2164
2120,fyf,4958
2121,zkx,1419
2122,kdl,1085
2123,tdh,3916
2124,fmr,2828
2125,dsl,1916
2126,gtt,3403
2127,xdl,3675
2128,rjs,1730
2129,jbz,4148
2130,nbr,2695
2131,qdq,698
2132,xbw,2521
2133,brd,1551
2134,zyh,3797
2135,clk,1961
2136,rxm,3578
2137,mml,4780
2138,wzw,2872
2139,pdd,1912
2140,twg,4447
2141,gpw,2966
2142,rxr,2670
2143,qtw,1523
2144,kqb,2647
2145,jyg,1846
2146,jdp,4870
2147,rnd,1903
2148,ybq,2770
2149,rnr,265
2150,rzg,4230
2151,dzg,4004
2152,zzb,2504
2153,csn,1362
2154,dzd,2658
2155,bmq,1000
2156,pmt,2067
2157,wzz,431
2158,zjt,272
2159,qgn,1931
2160,nmt,1411
2161,czd,188
2162,jxq,2442
2163,nxf,604
2164,zby,291
2165,kmd,4310
2166,nkt,2737
2167,flb,1620
2168,sdl,3153
2169,pyt,4666
2170,qgs,3551
2171,fcc,4066
2172,plf,228
2173,fsd,2674
2174,ftw,4996
2175,dnn,4250
2176,njf,1053
2177,kjy,2271
2178,dgg,1512
2179,dzw,4331
2180,mrm,4811
2181,chr,4162
2182,dxc,3407
2183,tns,1664
2184,fzf,1522
2185,wsc,4698
2186,pxl,3050
2187,yql,4807
2188,fyp,1715
2189,fkn,4972
2190,yfc,4743
2191,cwg,4325
2192,txf,1754
2193,bjt,3394
2194,lwc,4597
2195,pgy,2459
2196,rjg,421
2197,pdj,2958
2198,cwy,2252
2199,kny,3382
2200,wpt,1739
2201,mgk,3358
2202,ttp,262
2203,hwg,955
2204,dtx,2913
2205,jdx,321
2206,nfd,1381
2207,gyg,2443
2208,zzd,1046
2209,lyd,276
2210,dtd,3441
2211,ghk,1747
2212,nwr,3302
2213,zft,738
2214,xmz,3926
2215,rxs,4274
2216,hnj,1766
2217,jkk,3217
2218,bdm,1881
2219,hpz,3550
2220,ckz,4276
2221,mxq,4461
2222,lny,1745
2223,txp,3065
2224,prp,2201
2225,gdr,508
2226,hpf,4945
2227,jgx,2571
2228,kwn,4828
2229,cmx,1422
2230,lww,1677
2231,bgm,3616
2232,mfg,4243
2233,zxj,2512
2234,prl,4185
2235,nbh,3565
2236,csh,771
2237,kjz,2015
2238,hcn,825
2239,hgm,686
2240,glm,4703
2241,bmr,3250
2242,xzc,3095
2243,hpp,278
2244,swh,1403
2245,rpc,2887
2246,hfh,1582
2247,lff,2398
2248,dfk,252
2249,zhz,1188
2250,gsh,1270
2251,ldf,4145
2252,ryr,3141
2253,fwm,4033
2254,gph,1911
2255,hqd,1824
2256,qzx,3831
2257,kjq,4623
2258,fhn,2923
2259,mrw,4345
2260,mkt,3003
2261,kpn,2927
2262,ypg,4727
2263,nqg,4434
2264,lnq,297
2265,fmf,3595
2266,kfk,1581
2267,wzj,2244
2268,fxq,2292
2269,hmh,2355
2270,qtf,1650
2271,zgx,373
2272,gbj,221
2273,xwq,3132
2274,gmp,405
2275,rdq,4001
2276,fdq,3177
2277,rzl,4994
2278,xdq,576
2279,pqf,1730
2280,fyx,3612
2281,nhz,4475
2282,qms,2178
2283,psl,2028
2284,mmg,4621
2285,kkh,4149
2286,jfw,2080
2287,ytr,4929
2288,ffq,4155
2289,hmx,3336
2290,dtc,3754
2291,clq,1331
2292,bdy,2579
2293,jkb,599
2294,bxq,2661
2295,bcw,4555
2296,sdm,3247
2297,hpx,3904
2298,rpx,581
2299,fzt,3278
2300,ksz,715
2301,rkr,2347
2302,yxp,2627
2303,whx,3619
2304,sqc,4144
2305,wfr,1980
2306,mtr,2599
2307,hrg,953
2308,ywc,2574
2309,qrf,3171
2310,hqg,136
2311,pys,2887
2312,lmg,1169
2313,cmt,620
2314,ssz,1807
2315,lht,4422
2316,trh,3372
2317,xkf,4937
2318,pdk,791
2319,bsb,4825
2320,tsd,4293
2321,fzw,1660
2322,rrk,4960
2323,lnk,9
2324,ynb,4121
2325,zfz,4712
2326,qzg,220
2327,nyg,699
2328,dxz,3330
2329,lfc,1384
2330,bnc,4598
2331,hgg,472
2332,jzb,158
2333,xcf,3412
2334,crl,1246
2335,cly,1246
2336,ypw,3386
2337,cxp,24
2338,dzz,1008
2339,jwh,3518
2340,ktt,529
2341,zxd,4241
2342,wcr,139
2343,frm,119
2344,dxp,4427
2345,ttc,2474
2346,kkh,331
2347,cnh,3501
2348,sdf,917
2349,bny,4079
2350,pww,25
2351,ybt,2316
2352,dlb,2494
2353,lls,2955
2354,lpc,2960
2355,qfg,3588
2356,jzp,1708
2357,nws,1474
2358,pjp,2951
2359,zyb,293
2360,hcs,2052
2361,cqj,433
2362,drg,3741
2363,lrx,3883
2364,wty,2111
2365,spx,4077
2366,rrz,2776
2367,qbf,2141
2368,glf,4311
2369,dhd,3600
2370,nyk,3402
2371,qjk,4774
2372,snq,1653
2373,mzl,3519
2374,ttz,3085
2375,clr,1674
2376,bxp,4395
2377,xsf,716
2378,ysm,1175
2379,khc,2906
2380,hpz,2901
2381,kkd,4799
2382,rjk,3642
2383,yyp,5000
2384,nnt,2470
2385,bkd,3024
2386,hhn,4555
2387,hyq,295
2388,mxz,511
2389,crh,2167
2390,fcm,3386
2391,zws,3762
2392,qkg,912
2393,jcc,521
2394,nbz,4477
2395,klx,2598
2396,glg,3028
2397,smm,4401
2398,hbd,431
2399,ggl,4070
2400,ncz,3352
2401,rdm,4802
2402,fnw,2905
2403,srx,1841
2404,hwp,2340
2405,zbd,2734
2406,ltq,1187
2407,jjn,3735
2408,phw,1219
2409,ghq,3609
2410,nmc,156
2411,hpw,4731
2412,jlf,1024
2413,lws,1696
2414,fhy,4812
2415,hlz,3439
2416,srd,725
2417,nrm,2347
2418,sqz,1847
2419,gjy,2946
2420,xxj,2597
2421,rzk,3571
2422,zfm,3767
2423,dpl,4272
2424,chd,3405
2425,qsh,2327
2426,yxw,1570
2427,hxw,4465
2428,fnw,2624
2429,tdb,1544
2430,tbf,3838
2431,hjj,4447
2432,grf,264
2433,kwd,2140
2434,sqb,3026
2435,rbb,1705
2436,yfp,101
2437,ygw,2329
2438,bbc,2135
2439,xqp,2483
2440,fhf,3114
2441,nyr,94
2442,fcx,2046
2443,ttg,3103
2444,kky,4950
2445,whf,1838
2446,mkd,2491
2447,srj,2169
2448,psp,1280
2449,gsq,3535
2450,wmm,279
2451,qnw,1888
2452,mcz,4819
2453,fhp,3671
2454,sdm,1774
2455,mdw,3388
2456,kpy,3667
2457,dzm,3699
2458,znn,2977
2459,fkp,1874
2460,rlg,2022
2461,pxb,1949
2462,knj,4244
2463,kqz,2215
2464,bjc,2206
2465,msr,2490
2466,rfk,1448
2467,yxm,785
2468,zzd,1360
2469,gjk,1692
2470,skj,57
2471,nzq,3172
2472,jzm,953
2473,tbj,3449
2474,zmf,4766
2475,qss,726
2476,rsd,4303
2477,wfd,1037
2478,grf,463
2479,fmr,1063
2480,xsq,4070
2481,gzq,1045
2482,drw,4799
2483,gbj,3140
2484,rsp,3330
2485,sps,2198
2486,mcb,2917
2487,llj,4963
2488,qfj,4538
2489,dsk,4895
2490,mmd,4820
2491,qnk,3389
2492,qhs,742
2493,xpy,3245
2494,zqh,1633
2495,xzb,3909
2496,rbs,3639
2497,ntk,1648
2498,ysj,2678
2499,rzd,252
2500,lcx,4312
2501,qwh,1782
2502,hqb,4943
2503,jcb,1857
2504,yjx,1526
2505,drl,2385
2506,gcx,4853
2507,zxd,1562
2508,ygb,3613
2509,ryc,3371
2510,rkz,4027
2511,qdn,4578
2512,gtt,4538
2513,sch,4319
2514,bhg,4885
2515,rrc,2625
2516,mww,1971
2517,kql,1851
2518,xfz,3984
2519,lll,2178
2520,rgj,895
2521,dkh,1096
2522,nct,1294
2523,mjk,3707
2524,krw,2400
2525,gtn,4815
2526,mtb,3750
2527,jlc,2005
2528,rmt,1052
2529,kdh,884
2530,pdr,735
2531,tky,2613
2532,cty,3977
2533,pqt,2839
2534,pzw,4301
2535,ypy,3383
2536,snx,4940
2537,lwf,3262
2538,dcq,4902
2539,tll,2849
2540,pjs,574
2541,flc,684
2542,ztk,3856
2543,kmk,3837
2544,txl,459
2545,cbl,1472
2546,gxp,3540
2547,mfs,3086
2548,fml,1299
2549,zxq,2760
2550,gty,4816
2551,nlk,271
2552,qkj,2188
2553,wgs,106
2554,ltt,867
2555,qfd,2685
2556,gjk,2884
2557,wcz,1771
2558,qwc,2661
2559,rww,3435
2560,lcg,924
2561,xfx,345
2562,gxp,3306
2563,xfg,3604
2564,dqt,4632
2565,nfb,583
2566,dpk,766
2567,znd,3095
2568,gdb,1531
2569,jdj,3449
2570,gxb,2522
2571,wkl,4118
2572,btz,2163
2573,frz,1477
2574,zyg,2487
2575,jhx,2558
2576,kxw,2721
2577,zhg,284
2578,pcc,340
2579,wwg,2902
2580,krj,819
2581,mnf,2850
2582,tcj,1029
2583,btd,1137
2584,wbn,2561
2585,wcx,2641
2586,lpy,4292
2587,qwb,2668
2588,kyx,1538
2589,kpl,896
2590,kdw,4109
2591,frj,2732
2592,kpg,4936
2593,jgx,2530
2594,jhb,2756
2595,bpg,2295
2596,fls,1505
2597,lgg,3668
2598,gww,2934
2599,zjm,3792
2600,clm,3593
2601,hgb,1593
2602,wps,3503
2603,ncz,1108
2604,ygs,3248
2605,lth,3334
2606,zkx,1170
2607,tfb,3017
2608,pdn,118
2609,hrx,4683
2610,chf,4844
2611,dpl,3188
2612,dmq,2743
2613,hpm,996
2614,nld,1437
2615,brl,2830
2616,mkp,982
2617,whc,3495
2618,bzj,2033
2619,mgs,3369
2620,qcn,4318
2621,nwm,2041
2622,rfb,2469
2623,mxz,711
2624,rxc,507
2625,gtj,2431
2626,knh,2822
2627,twm,3082
2628,ldn,4583
2629,mwr,1894
2630,jyg,3078
2631,lfs,929
2632,mwg,168
2633,dpb,4605
2634,fgh,4442
2635,bhy,2544
2636,jxn,4692
2637,swq,916
2638,ytz,3111
2639,wpt,4010
2640,lnn,1716
2641,kgr,4702
2642,kld,3853
2643,tbk,1769
2644,zdh,1698
2645,dmk,1608
2646,wsn,999
2647,bqp,2927
2648,fhq,3735
2649,ltg,4575
2650,bln,2242
2651,tfw,415
2652,mrh,1867
2653,lsw,3009
2654,kqf,2331
2655,bnm,1372
2656,wff,263
2657,rcj,141
2658,xqc,1133
2659,kpb,3104
2660,xnd,2811
2661,jdf,4243
2662,dnw,1479
2663,hlz,1310
2664,xnj,4563
2665,jts,4159
2666,kpk,1589
2667,mzx,3527
2668,jqy,3611
2669,gpt,1188
2670,mxc,1930
2671,lwb,3610
2672,stn,170
2673,hxf,767
2674,ykh,1794
2675,rbp,2678
2676,djn,4390
2677,zzz,2007
2678,gcx,913
2679,jps,283
2680,hdd,4308
2681,dgb,3214
2682,cgh,2653
2683,jhd,4897
2684,nkz,2062
2685,mpp,437
2686,kmp,301
2687,lpf,4751
2688,mmz,2609
2689,bqb,2696
2690,xnm,226
2691,tyj,4871
2692,zqw,2890
2693,kmf,4626
2694,klp,3341
2695,lqy,4738
2696,qmz,2193
2697,bfw,1914
2698,fkt,1052
2699,dgp,1038
2700,hqg,4334
2701,gpj,4948
2702,fsh,1357
2703,wrw,3787
2704,wzp,3493
2705,klt,2983
2706,xlp,2639
2707,fzn,1314
2708,ytr,1284
2709,jxh,1281
2710,wyh,968
2711,rzy,4983
2712,yxg,2471
2713,ccm,1430
2714,dhp,4981
2715,bqt,2219
2716,qht,3731
2717,sts,2830
2718,djf,4464
2719,tbm,1643
2720,ryt,3756
2721,swg,443
2722,ybq,3733
2723,zkc,2657
2724,hdr,1364
2725,lgc,927
2726,fxx,4092
2727,ztk,4063
2728,rqx,4455
2729,syw,4984
2730,whs,3393
2731,mww,4462
2732,rxz,2443
2733,yrh,149
2734,cjq,2023
2735,tcy,673
2736,qjn,2416
2737,ytc,2749
2738,jgl,4572
2739,jnj,328
2740,gfz,1166
2741,gtj,1273
2742,yts,302
2743,ysx,2185
2744,gzh,790
2745,mhq,4760
2746,lmk,942
2747,bmx,3536
2748,dcf,3064
2749,skf,2026
2750,fck,4768
2751,gwh,530
2752,nyy,2586
2753,fzl,563
2754,syy,3782
2755,gfg,2965
2756,yxs,388
2757,wfl,68
2758,ykb,852
2759,shw,3544
2760,hqh,3122
2761,nfj,662
2762,pss,3965
2763,gpj,3129
2764,ylt,3087
2765,nkn,3342
2766,mgt,164
2767,wlh,3270
2768,jsj,980
2769,rrd,498
2770,jjw,3662
2771,swy,2347
2772,qsl,4259
2773,xzy,380
2774,zcf,2388
2775,yzr,713
2776,fgk,926
2777,pcp,731
2778,jrs,2592
2779,dll,1032
2780,nwz,384
2781,mcm,1816
2782,qjt,4826
2783,gqn,1319
2784,ylm,2024
2785,dms,2522
2786,jyl,3028
2787,hzk,598
2788,tlt,2022
2789,ngk,4819
2790,psc,4853
2791,ndh,4436
2792,hyq,274
2793,lbt,2259
2794,zck,1437
2795,kfh,4109
2796,bmc,1714
2797,bfx,979
2798,hzp,2328
2799,jcy,388
2800,wdx,312
2801,ytk,4869
2802,djy,3884
2803,sgx,4302
2804,jlh,4685
2805,bqs,4733
2806,lyr,1561
2807,tbd,1060
2808,jcm,4785
2809,xnf,2193
2810,tqy,475
2811,ksq,3582
2812,dcr,502
2813,xzl,860
2814,jpy,3953
2815,ksb,1980
2816,pph,3180
2817,spx,2168
2818,rxp,4044
2819,yqd,21
2820,smc,2163
2821,nxg,3452
2822,tsg,3958
2823,smg,909
2824,kzm,1850
2825,xkq,986
2826,kyc,914
2827,qmp,1484
2828,pwg,4864
2829,xcn,4744
2830,clf,4166
2831,try,2380
2832,fxc,4758
2833,yfs,3608
2834,mtz,4537
2835,qcc,3202
2836,htl,2502
2837,jpt,3566
2838,zbt,254
2839,sby,4884
2840,fhr,2351
2841,nhk,4753
2842,dyl,1132
2843,wbd,4948
2844,bmz,638
2845,wzl,1248
2846,sfx,2433
2847,gtd,1799
2848,wqg,3185
2849,zpm,1285
2850,sgr,1610
2851,pkd,4421
2852,klb,4215
2853,mjr,1430
2854,mlt,1195
2855,gng,1931
2856,mmz,1256
2857,wjj,3029
2858,cdx,3553
2859,wjs,701
2860,hgz,4386
2861,znz,4651
2862,hjb,2646
2863,nkg,2247
2864,bkn,709
2865,lgx,1661
2866,mcj,4270
2867,hkc,4730
2868,rbz,598
2869,wpq,4871
2870,mdt,1945
2871,byf,3009
2872,qhf,4010
2873,qfb,3269
2874,bnz,3082
2875,pgn,1019
2876,gmf,675
2877,cml,215
2878,djt,1371
2879,nsq,3554
2880,dch,1890
2881,mgn,3366
2882,rpy,302
2883,qqz,3585
2884,lxh,3964
2885,rtw,703
2886,rqp,197
2887,fsn,2212
2888,cyr,1427
2889,wrc,1914
2890,wml,4997
2891,plp,2524
2892,jch,2759
2893,wdc,3427
2894,qxy,2369
2895,ykm,3346
2896,cgh,4094
2897,gyh,4677
2898,gch,738
2899,rmb,2640
2900,dfx,3008
2901,qcf,4590
2902,wmk,2489
2903,hbh,3546
2904,zcb,697
2905,xpj,2274
2906,chj,3234
2907,dlb,4983
2908,fzm,3653
2909,scl,3456
2910,gnm,163
2911,mps,1912
2912,cwh,2527
2913,zmh,2429
2914,hxb,4367
2915,xgc,4842
2916,yqn,3254
2917,skn,2465
2918,thh,914
2919,dtr,497
2920,hqp,959
2921,mdn,81
2922,znk,134
2923,dqf,1800
2924,glr,4898
2925,cgt,2548
2926,wpr,4632
2927,rmt,209
2928,mfb,3315
2929,jft,924
2930,dnd,1055
2931,zgc,534
2932,xty,3417
2933,wnj,131
2934,lth,4247
2935,jmy,3847
2936,jqd,489
2937,mxh,1875
2938,nlh,263
2939,bxs,4091
2940,ggm,2351
2941,ccq,3728
2942,fcq,560
2943,qjw,988
2944,cdk,1413
2945,pbw,4329
2946,ljh,741
2947,kjr,4676
2948,wsl,1591
2949,dch,3175
2950,glg,4732
2951,qgn,1044
2952,bzq,4372
2953,xsn,1994
2954,cwk,640
2955,mhj,4199
2956,wbg,4931
2957,zpy,759
2958,khh,2281
2959,gpq,3670
2960,sfg,2029
2961,gzy,2058
2962,brc,918
2963,jsn,1044
2964,yqs,4936
2965,tdy,2613
2966,xfq,1271
2967,ndm,1562
2968,bfl,1937
2969,gkd,4293
2970,mxl,771
2971,byq,3234
2972,wqp,4788
2973,wwc,2251
2974,tgf,3623
2975,crw,1036
2976,jny,798
2977,hnq,3856
2978,qyh,3313
2979,ttr,1762
2980,rkb,4835
2981,yqw,4510
2982,qny,1389
2983,jkk,594
2984,jlp,2381
2985,gbd,2409
2986,thj,3749
2987,krw,2705
2988,xwf,3538
2989,nqm,1946
2990,yhb,1724
2991,gpb,2483
2992,shh,328
2993,dqk,469
2994,dsd,1117
2995,nqt,1538
2996,sgt,4851
2997,kzz,316
2998,qxt,2152
2999,jlp,3647
3000,wgn,3786
3001,lxs,457
3002,dsg,4872
3003,bll,2098
3004,gdt,2847
3005,mhw,4476
3006,bqk,1449
3007,hzb,395
3008,bkl,4285
3009,gml,2688
3010,phf,3273
3011,mqk,4058
3012,rrw,1541
3013,kfb,1694
3014,nwt,1247
3015,qqs,1678
3016,zkg,2757
3017,wkc,443
3018,pwt,2026
3019,hmq,2440
3020,pkt,1422
3021,gtz,1198
3022,mst,1661
3023,tfb,961
3024,ydr,3843
3025,pwx,195
3026,gnn,2248
3027,rwy,2254
3028,hpn,4777
3029,pks,1782
3030,zqf,4911
3031,xkm,10
